"","GEOID","SVI"
"1","480050001023",0.511602300429704
"2","480039502006",0.583578691284255
"3","480039503002",0.520160724436416
"4","480039504002",0.610277158500286
"5","480050001041",0.419093934466453
"6","480050002012",0.591797498611637
"7","480050002022",0.649457579034717
"8","480050003012",0.468049368212496
"9","480050003021",0.535116591312324
"10","480050003024",0.549681740349338
"11","480050008001",0.571341938686525
"12","480050008004",0.52918717776615
"13","480050009022",0.471244832063001
"14","480050009032",0.586738568412825
"15","480050010011",0.614128943107873
"16","480050010014",0.598400665344884
"17","480050010022",0.521393105195901
"18","480050011012",0.546745994689601
"19","480050011023",0.59545531529687
"20","480050012003",0.632127920111817
"21","480050013001",0.526330596270793
"22","480050013004",0.544100444418612
"23","480079501021",0.546850350891447
"24","480079501023",0.630132089688301
"25","480079502001",0.480826814675624
"26","480079503012",0.475183295466239
"27","480079503022",0.453736363049506
"28","480090202002",0.546111202129777
"29","480090203001",0.578714936108351
"30","480090203004",0.526148371215537
"31","480119501003",0.53616279190748
"32","480139601021",0.66268074430191
"33","480139602031",0.514917893759669
"34","480139602042",0.611842490356288
"35","480139602062",0.577038670911116
"36","480139603002",0.636355720771035
"37","480139604012",0.692776192935945
"38","480139604033",0.584559699681322
"39","480139605001",0.599369650667576
"40","480139606012",0.64354142150268
"41","480139606023",0.499510102678598
"42","480157602011",0.472806535868401
"43","480610122012",0.508482815343345
"44","480610121041",0.595131029322565
"45","480610121043",0.599464107856014
"46","480610121061",0.484048196976049
"47","480610122022",0.552183645634055
"48","480610122032",0.692359390694649
"49","480610123012",0.696698768552015
"50","480610125061",0.595531973494948
"51","480610125081",0.545109033056854
"52","480610125091",0.537375931109505
"53","480610125102",0.658829810455944
"54","480610125112",0.800385356732083
"55","480610125122",0.73791701241473
"56","480610125141",0.520303140806524
"57","480610125152",0.589223713653124
"58","480610125163",0.680430894335401
"59","480610125173",0.509735389397722
"60","480610126072",0.602783807631821
"61","480610126083",0.511434286231602
"62","480610126132",0.615903660546565
"63","480610126141",0.602662497386887
"64","480610126152",0.561085569435121
"65","480610126162",0.568863858365823
"66","480610130022",0.438957067376295
"67","480610130031",0.534567170444023
"68","480610130042",0.597251605531632
"69","480610131022",0.64043185375619
"70","480610131042",0.456176977466927
"71","480610131062",0.640736102276081
"72","480610132032",0.59846880010066
"73","480610132042",0.712312888724914
"74","480610132061",0.604249011221738
"75","480610132071",0.619000101754629
"76","480610133031",0.475365048456172
"77","480610133051",0.648647633473942
"78","480610133054",0.622632762226473
"79","480610133071",0.703030071622812
"80","480610133082",0.613319038025598
"81","480610133091",0.589947454331694
"82","480610138011",0.606231766689097
"83","480610138022",0.625628188944309
"84","481130181352",0.489022088186498
"85","481130181321",0.601996122749004
"86","481130181331",0.503698154193974
"87","481130181341",0.570997488083482
"88","481130181431",0.505939537309923
"89","481130181442",0.447082000334958
"90","481130181461",0.550853418124921
"91","481130181472",0.526696247228087
"92","481130181482",0.610233033630879
"93","481130181492",0.474307079172407
"94","481130181511",0.571974009022196
"95","481130181522",0.501988585462498
"96","481130181532",0.531499025235148
"97","481130181542",0.495749862291964
"98","481130181561",0.537839707395232
"99","481130181572",0.574394790982116
"100","481130181591",0.519080970747058
"101","481130182032",0.648603204287269
"102","481130182034",0.668936362787396
"103","481130182043",0.692048078774104
"104","481130182061",0.546498017370182
"105","481130185052",0.480075226230337
"106","481130185062",0.475201874092552
"107","481130185071",0.458095587081497
"108","481130185081",0.456380998967333
"109","481130186003",0.470747027612869
"110","481130187003",0.592963849905312
"111","481130188013",0.647723943450544
"112","481130189002",0.634006275191721
"113","481130190131",0.659642962132889
"114","481130190162",0.528755651658132
"115","481130190181",0.598781160918971
"116","481130190184",0.476942261594462
"117","481130190193",0.732007153288581
"118","481130190202",0.484449421265622
"119","481130190232",0.5136872089707
"120","481130190241",0.558548925405825
"121","481130190293",0.601538868453928
"122","481130190313",0.574318917209474
"123","481130190322",0.674760194342397
"124","481130190341",0.519673799478844
"125","481130190343",0.528239989491478
"126","481677247002",0.464575235690412
"127","481677243004",0.509930834866045
"128","481677244002",0.436379642704537
"129","481677245001",0.510072126513811
"130","481677249001",0.538870387439195
"131","481677250001",0.505130425877607
"132","481677251001",0.48344622750764
"133","481677251003",0.496463084621536
"134","481677253001",0.442157693810795
"135","481677254002",0.542152509739627
"136","481677255001",0.522146784452029
"137","481677256002",0.432748499872992
"138","481677257001",0.515969002349259
"139","481699501011",0.669192311204211
"140","481699501022",0.560149696742778
"141","481719501001",0.577444000694504
"142","481719501004",0.61459696656548
"143","481719502003",0.644130975356773
"144","481719503021",0.568337632097305
"145","481719503024",0.602670895576094
"146","481719504021",0.560990950520006
"147","481719505002",0.592612308816534
"148","481759601001",0.49514632106137
"149","481759601003",0.568394552272065
"150","481759602002",0.627482547386256
"151","481770001002",0.609153556059773
"152","481770002003",0.58496603753755
"153","481770003002",0.519904138346279
"154","481770004001",0.498141791922339
"155","481770005002",0.590956419244546
"156","481799504004",0.625746102303563
"157","481799505001",0.537818062520043
"158","481799505003",0.540547628606942
"159","481799507001",0.649368098361098
"160","481799508002",0.603686961351358
"161","481810001013",0.558958023919645
"162","481810001023",0.4926243067435
"163","481810002002",0.581362735189793
"164","481810003041",0.558580169866853
"165","481810003044",0.613725686010024
"166","481810003061",0.486175222627839
"167","481810004002",0.563656664158273
"168","482014553001",0.56533479273984
"169","482014548022",0.547284226475263
"170","482014549012",0.550695198079354
"171","482014549022",0.496781655064004
"172","482015101002",0.400466281481718
"173","482015102021",0.413917388278105
"174","482015103011",0.446180209987394
"175","482015103022",0.544202256017369
"176","482015104002",0.412125668665699
"177","482015105002",0.344688511285915
"178","482015106011",0.33957621942209
"179","482015106022",0.358653042867699
"180","482015107012",0.338390161696078
"181","482015108011",0.316094068914174
"182","482015108021",0.289064331115434
"183","482015109011",0.443747589313477
"184","482015109021",0.576428459642368
"185","482015110012",0.475876329816936
"186","482015110032",0.383624127626376
"187","482015110042",0.320456839125939
"188","482015114002",0.335337664059971
"189","482015115012",0.308840730554837
"190","482015115023",0.443715663597868
"191","482015115025",0.36677912229567
"192","482015116003",0.576768558083017
"193","482015202001",0.301742323861614
"194","482015203011",0.498603006162329
"195","482015203022",0.582040788612297
"196","482015205011",0.708839063940649
"197","482015205022",0.605706515274144
"198","482015206011",0.511524327806608
"199","482015206032",0.491320680561964
"200","482015207001",0.458486414096158
"201","482015207004",0.484100841727339
"202","482015211001",0.574992260070857
"203","482015212012",0.622012924929627
"204","482015213001",0.589625548694155
"205","482015217013",0.552777113757035
"206","482015217022",0.486600319940943
"207","482015218002",0.680613333123831
"208","482015219003",0.539687002250551
"209","482015220011",0.551787050971636
"210","482659601012",0.616132633527063
"211","482599703013",0.519733553102893
"212","482599703023",0.567591965169392
"213","482619900000",0.254445715391044
"214","482659602001",0.573819486137809
"215","482659603011",0.520259529045419
"216","482659603013",0.566842746770596
"217","482659603033",0.577426602987668
"218","482659603043",0.539294156263402
"219","482659604032",0.510844134873576
"220","482659605001",0.534849737266619
"221","482659605004",0.517840879820587
"222","482659606012",0.430589918087
"223","482659606022",0.543464579670252
"224","482659607002",0.665924142141247
"225","482659608002",0.550505335088713
"226","482679501002",0.534664955492534
"227","482679502002",0.530608886454201
"228","482699501001",0.544459794395841
"229","482730203011",0.498811181668141
"230","482730203021",0.329106719187322
"231","482730203024",0.490563311795411
"232","482730204013",0.460730096722025
"233","482730204023",0.546194027845625
"234","482730205021",0.624347096254255
"235","482739900000",0.254445715391044
"236","482759502001",0.525363998905233
"237","482770001011",0.532413342206161
"238","482770001021",0.485603996220435
"239","482770001024",0.588495412679451
"240","482770002003",0.541313738956536
"241","482770003013",0.527069607747158
"242","482770003022",0.523959666500835
"243","482770004013",0.542080526873542
"244","482770004023",0.517449346456825
"245","482770005003",0.459598211388575
"246","482799501001",0.564446923871828
"247","482799502002",0.56328926284437
"248","482799505001",0.469446646124865
"249","482799506001",0.578733778532871
"250","482819501001",0.603237212029348
"251","482819503021",0.505349642654226
"252","484072001062",0.600919348045537
"253","484072001032",0.67807453010248
"254","484072001043",0.641931788513128
"255","484072001053",0.544324836361787
"256","484072002011",0.449512183334603
"257","484072002021",0.638059253598654
"258","484090103021",0.565986736650356
"259","484090103024",0.553323795464358
"260","484090106011",0.523929088633513
"261","484090106014",0.452501531701735
"262","484090106031",0.527597131718432
"263","484090106042",0.53871598406753
"264","484090108001",0.509015759511542
"265","484090108004",0.616937350052173
"266","484090109003",0.586436487936374
"267","484090110003",0.433669001933806
"268","484090111002",0.599943803447478
"269","484090112002",0.623242821780817
"270","484090113002",0.553483197047068
"271","484119501001",0.595864358563372
"272","484119502001",0.618083430483589
"273","484159503005",0.44054016348801
"274","484159506003",0.586076210452867
"275","484159506005",0.53595214073208
"276","484179503003",0.431527009511295
"277","484199501002",0.432013669844969
"278","484199502001",0.531537544662033
"279","484199503001",0.632834408340768
"280","484199504011",0.458296492156407
"281","484199504022",0.506809025184426
"282","484199505002",0.623308316893029
"283","484199506003",0.535026860297438
"284","484230001001",0.613472926915507
"285","484230001004",0.549732880014243
"286","484230002012",0.440126170755768
"287","484230002014",0.457080813392126
"288","484230003001",0.618808409828321
"289","484230003004",0.629745060499046
"290","484230009001",0.562729377338913
"291","484230010001",0.481305255816535
"292","484230010004",0.575805365593007
"293","484230011012",0.567197143474668
"294","484530403004",0.5698798554828
"295","484530400004",0.561261150106408
"296","484530401003",0.48680238056911
"297","484530403001",0.489381300357064
"298","484530404002",0.524501215082649
"299","484530405002",0.508837578241014
"300","484530406002",0.552583767743878
"301","484530407002",0.47542973298739
"302","484530407005",0.525090261659933
"303","484530408003",0.554163082743136
"304","484530409002",0.564672970201546
"305","484530410001",0.56960049988434
"306","484530410004",0.634439685908099
"307","484530412001",0.495779726958568
"308","484530418003",0.481886020451668
"309","484530420001",0.461734262125126
"310","484530421001",0.433675247627023
"311","484530421004",0.522350926514822
"312","484530422003",0.497839742160712
"313","484530424001",0.534022517585379
"314","484530424004",0.54610167215803
"315","484530425002",0.523412876867808
"316","484530426002",0.560865560344912
"317","484530428001",0.445980029525348
"318","484530429001",0.459881320449766
"319","484530430002",0.331980671545992
"320","484530431002",0.5319382629796
"321","484530432001",0.426042005742111
"322","484530433001",0.67381690028008
"323","484530434002",0.38219324803367
"324","484530435003",0.484901655271113
"325","484530443003",0.630082329836122
"326","484530444003",0.576829482898483
"327","484530444005",0.470864487767238
"328","484530445003",0.509975349406237
"329","484530447001",0.63919301323068
"330","484530449002",0.542664677488909
"331","484530451002",0.449244348832957
"332","484530452002",0.511051173186857
"333","484530454001",0.380696147578759
"334","484530455001",0.513699393293942
"335","484530456002",0.495130642539407
"336","480850315081",0.494840801132332
"337","480850305392",0.507467253329059
"338","480850309011",0.551713614022126
"339","480850313292",0.553213806221765
"340","480850316331",0.568349275045749
"341","480850316642",0.473920484827311
"342","480850317131",0.380098760731349
"343","480850320082",0.535738976886131
"344","480913103023",0.425172468357456
"345","480913108031",0.553480481038014
"346","480939502001",0.59018643244876
"347","481079501001",0.588273178836013
"348","481130006053",0.384342904540503
"349","481130014001",0.522522066041548
"350","481130057002",0.497224855868131
"351","481130069001",0.513514818886744
"352","481130078212",0.56447433137062
"353","481130084011",0.643860168482634
"354","481130094013",0.486900354782631
"355","481130101011",0.59484000320182
"356","481130123021",0.547435453058609
"357","481130155002",0.526833511141811
"358","481130185053",0.388350562962554
"359","481130207004",0.544994418738956
"360","481210201182",0.549252786048071
"361","481210203053",0.540135835080232
"362","481210205055",0.501764066529315
"363","481210215313",0.532764131255295
"364","481210216323",0.39164979793137
"365","481210217171",0.553638350728077
"366","481210217462",0.50209206995562
"367","481350001002",0.592198189939598
"368","481350025034",0.393675467295223
"369","481350030041",0.475263001559379
"370","481390606022",0.581741911027833
"371","481410001102",0.543654549280464
"372","481410012044",0.56034833329652
"373","481410015023",0.506997898754435
"374","481410042021",0.603680033948574
"375","481410102032",0.572972296478742
"376","481410102312",0.606902776348967
"377","481410103382",0.485242699055163
"378","481130109032",0.475786178930367
"379","481130119012",0.612508791610152
"380","481130129004",0.465246158630413
"381","481130136062",0.549997680538185
"382","481130136292",0.569570545617836
"383","481130141202",0.477354274226923
"384","481130141552",0.339673727200563
"385","481130144083",0.445759794830144
"386","481130164151",0.54026549282612
"387","481130165133",0.546118837022705
"388","481130166191",0.592832579967851
"389","481130168021",0.459213327007308
"390","481130176052",0.601444901923678
"391","481130181101",0.550370762217639
"392","481130181441",0.573721210507233
"393","481130190312",0.497361194748145
"394","481130192083",0.542799213743562
"395","480179501023",0.471460837665285
"396","480157602022",0.526446675106982
"397","480157605024",0.53243308784719
"398","480179501013",0.553570244544651
"399","480190001013",0.532843604956894
"400","480190001033",0.550458795110614
"401","480190002001",0.564026574701728
"402","480190002004",0.532304136867886
"403","480190003012",0.559827018571407
"404","480190003021",0.562930109161558
"405","480190004002",0.635534764774781
"406","480219501012",0.575010539742217
"407","480219501022",0.521621548321472
"408","480219502011",0.707815718601164
"409","480219502021",0.42102598305281
"410","480219502023",0.651309453500812
"411","480219503013",0.593985585537225
"412","480219503023",0.523195423642712
"413","480219505041",0.613371497631527
"414","480219505051",0.596292107319571
"415","480219505061",0.580267810769878
"416","480219506012",0.507486629493391
"417","480219506022",0.504530407235909
"418","480219507003",0.524241716754745
"419","480219508031",0.70058688668466
"420","480219508042",0.55189949039786
"421","480219508052",0.603944618934117
"422","480219508062",0.548661138254555
"423","480239503021",0.637603521023379
"424","480259501001",0.581295653239036
"425","480259502012",0.293572240755664
"426","480259502032",0.629337886095157
"427","480259502042",0.605093337625235
"428","480259503003",0.577447703799039
"429","480270201022",0.570487194782578
"430","480270202012",0.521430852168772
"431","480270202031",0.507585268209504
"432","480270202033",0.561956491939481
"433","480270203011",0.511584568028055
"434","480270203021",0.51734519403351
"435","480270204012",0.492035146197628
"436","480270204022",0.544402487053759
"437","480610140013",0.668965527063707
"438","480610139011",0.594287786381393
"439","480610139022",0.608344324874176
"440","480610139032",0.637126616007417
"441","480610141011",0.669921317844636
"442","480610141013",0.690968950099726
"443","480610141022",0.630993312359316
"444","480610141032",0.755286077264235
